,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,target
T_UT_6,5.0,12.16,5.0,10.4435,11.289000000000001,11.8475,11.3186,9.31408,9.76039,12.3464,5.0,11.6158,9.59337,10.2627,8.72288,5.0,9.910969999999999,11.1395,7.70403,10.3888,5.0,10.6924,5.0,5.0,5.67849,5.0,8.98053,7.54827,5.0,10.4542,8.0444,12.0097,9.54474,8.64702,5.0,6.66988,5.0,6.60359,10.8415,5.0,11.9679,9.576189999999999,5.286169999999999,10.4378,11.532,5.1442,11.6217,6.1627,7.04772,6.782,5.7538,5.0,5.0,6.1127,5.0,5.0,5.9515,11.452,6.0675,6.35226,5.0,6.50534,11.1445,7.8465,10.8917,5.6955599999999995,5.0,7.8176,10.9576,7.32839,6.653689999999999,11.9197,8.14295,6.00225,6.34514,11.3794,10.1147,12.0558,11.6436,11.7187,12.235999999999999,11.6732,11.2537,5.0,10.6458,6.1931,11.8745,8.55759,9.99431,7.95758,5.0,6.7616,5.0,5.0,9.7781,10.4864,5.0,7.621980000000001,7.83254,7.84437,6.3672,7.88501,6.34514,12.2927,5.0,12.2165,6.09756,7.3228,7.8046,7.232660000000001,5.21759,7.29431,8.045580000000001,6.4926900000000005,12.3219,12.0171,8.96663,9.3319,10.8864,9.94024,5.0,12.3192,10.0537,10.4652,11.6148,9.459760000000001,12.2971,12.2193,6.1172,5.8774,10.4056,5.1041,6.18696,11.4231,5.0,5.0,5.0,6.277,5.0,6.4261,5.5707,5.7904,5.0,6.39128,7.6447,8.36358,11.6483,7.5401,6.3755,6.91938,7.337999999999999,11.1915,9.57105,6.26004,7.1531,7.2771,9.10772,7.8639600000000005,8.29538,5.5495,9.0542,6.4017,8.22087,6.02423,8.3834,5.0,5.0,5.0,5.0,7.5728,6.5495,5.3051,7.9797,7.5774,6.9121,6.7422,7.5495,5.2828,6.0901,5.0,7.6513,5.997000000000001,5.7826,8.8555,7.4146,5.8373,7.234,7.4325,6.2543,8.7826,6.0376,6.2828,9.75849,5.3051,5.0,5.0,5.997000000000001,5.0,5.1282,6.26575,7.3272,9.02338,9.567,5.0,5.0,5.7504,6.5116,5.0,6.3162,5.26,5.0,5.0242,5.0,9.83206,5.0,5.0,5.0,1
T_UT_7,5.26702,11.38,5.0,7.88736,9.14706,9.02984,8.37421,8.85709,9.427539999999999,11.0025,5.0,5.60725,7.897310000000001,7.5389800000000005,7.08747,5.0,6.9316,8.28608,7.48722,8.65788,5.0,7.545319999999999,5.0,5.0,5.32714,5.0,7.5036,7.48062,5.236000000000001,10.1355,8.77042,10.1662,6.9698199999999995,7.04782,6.5068,5.92189,8.49215,6.974530000000001,8.063369999999999,5.0,10.1739,6.767710000000001,5.0,6.9603600000000005,7.9932,5.0,9.0534,5.0,8.4773,6.2593,5.0,5.0,5.0,5.0523,5.0,5.0,5.0,6.46732,5.07,5.7999,5.0,9.09181,9.12182,6.0253,6.94125,5.0,5.0,5.0,8.40798,7.238060000000001,6.39006,8.95077,6.39006,6.81767,6.89595,9.23806,8.25796,9.42568,11.1353,8.698939999999999,11.9211,11.1331,11.648,5.0,8.33117,6.1038,10.9136,7.852110000000001,8.504430000000001,6.16406,5.269769999999999,5.9846,6.9508,6.9459,9.15559,7.47412,5.0316,8.82034,6.659089999999999,6.61039,6.1725,6.72348,6.5010900000000005,11.5357,7.0636,10.8544,7.60107,5.0,7.1169,5.80149,8.07038,5.52756,6.07712,5.95566,10.7679,9.46217,8.23806,8.5292,8.04082,6.4327,5.0,9.527560000000001,6.05909,6.4673,8.400839999999999,5.67694,10.5564,11.1256,5.3008,5.7462,6.44664,5.0316,7.142810000000001,8.24206,6.0681,5.0,5.18915,5.5791,5.3609,5.2854,7.989380000000001,5.1556,5.0,9.13679,8.0522,8.13884,11.9202,7.5944,7.0169,7.3468,7.3749,9.54255,8.249419999999999,7.539439999999999,6.9294,8.2814,7.62398,7.13267,8.60182,7.2664,7.6701,6.6472,8.249419999999999,9.179310000000001,7.6983,6.0213,6.2361,7.2962,6.6122,7.653,6.3539,6.3108,7.8564,7.3957,7.1161,6.6122,6.8413,6.6357,7.5144,7.9341,8.5958,6.6927,6.5332,8.027999999999999,7.0434,7.039,6.9807,6.7689,7.71213,8.5732,6.4888,6.9852,9.660169999999999,6.0213,6.1244,5.8909,5.74755,6.4888,5.4496,6.664460000000001,6.7038,7.54255,7.80558,6.0478,7.2361,6.507999999999999,6.8107,6.527,6.527,6.3539,6.2664,5.8413,5.3819,7.224489999999999,5.7259,6.7583,5.94825,1
T_UT_8,5.7004,10.5357,5.0,9.173789999999999,10.4543,9.98975,7.7969100000000005,8.76581,9.79585,11.8668,5.0,5.03137,7.93055,8.3271,9.42094,5.0,7.80537,7.8673,7.4264399999999995,9.95832,5.0,8.56494,5.0,5.0,7.554930000000001,5.0,8.41127,7.165589999999999,5.0,9.6913,8.17215,10.5347,8.26403,7.62592,5.0,5.81378,9.70549,6.718430000000001,9.64608,5.0,10.2922,7.2455,8.43464,8.42918,8.90912,5.0,10.9531,5.0,9.3034,6.7841,5.0,5.0,5.0,6.5168,5.0,5.0,5.0,7.47232,5.9267,6.11544,5.0,10.2498,10.3769,6.8874,9.43737,5.0,5.0,6.5373,9.70146,6.7681,6.22461,10.1044,6.7681,6.03113,5.9201,10.1512,8.45615,10.6915,10.8612,10.0832,11.2651,10.6041,10.1474,5.0,8.6338,5.58,11.4568,8.20994,8.98963,7.07066,5.405530000000001,5.5051,6.4906,6.6161,8.82507,8.54069,5.0,9.30622,7.0900300000000005,6.864960000000001,5.7025,6.6161,6.723330000000001,11.3227,6.6771,11.1204,8.08521,5.0,7.1831,6.23044,7.801769999999999,5.0,6.96275,6.39519,11.1638,10.5922,8.54888,8.83467,9.50446,8.02612,5.0,11.7648,7.4209,6.890960000000001,9.75097,7.247789999999999,12.0013,12.2697,5.0707,5.6161,7.4209,5.0,8.15123,8.78997,5.3848,5.0,5.0,6.2535,5.0,5.0,9.01603,5.0311,5.0,10.352,7.6129999999999995,8.14564,10.9915,7.5622,6.3391,5.98665,6.9726,10.325999999999999,8.28172,7.02125,6.2888,7.5856,8.886989999999999,9.49491,8.12987,5.784,7.49,6.0815,8.66647,7.78799,7.8870000000000005,5.0,5.0,5.7759,5.1075,7.8586,5.4701,5.0,7.7389,7.6687,7.0144,6.3982,6.8624,5.132999999999999,6.6925,7.5809,8.1581,6.2774,5.0,7.7799,6.3929,7.5809,7.1979999999999995,7.101,6.59477,8.6522,5.6039,7.207000000000001,9.56869,5.0,5.0,5.0,7.60849,5.0,5.0,5.55754,5.0,7.53137,7.8643,5.0,5.0,5.8158,6.6752,6.9112,5.529,5.0,5.0,5.0,5.0,7.99712,5.0,5.0,5.0,1
T_UT_9,6.614139999999999,11.2266,5.0,11.1553,11.8488,11.6271,8.653789999999999,8.97658,11.3296,12.1289,5.3011099999999995,8.19463,10.1391,8.05682,8.24164,5.0,9.9298,8.40803,8.42085,11.5151,5.0,8.0861,5.4079999999999995,5.0601,6.46362,5.0,11.1772,8.57222,5.4686,10.874,8.32587,11.4051,8.15526,10.2809,6.7865,5.0336300000000005,5.0,10.4717,10.1344,5.0,9.17356,6.39769,6.12424,9.354230000000001,9.994710000000001,5.0,11.2202,5.1614,11.3415,6.5314,5.9792,5.0,5.0,5.8023,5.0,5.0,5.0989,9.72531,6.0067,8.301110000000001,5.0,11.7184,10.6074,8.2445,10.0997,8.36886,5.3011,8.3636,10.5421,7.158110000000001,6.89399,11.9428,8.02466,7.926189999999999,8.51856,11.7978,10.642000000000001,11.6059,11.6126,11.4302,12.1789,11.5381,11.3833,5.0,10.292,5.922999999999999,12.253,9.663160000000001,11.4263,7.369610000000001,8.4822,9.6156,7.492999999999999,8.1956,10.3865,11.2595,5.0,8.8552,7.51645,7.11684,5.9357,8.56635,9.23017,12.1086,5.1028,11.9687,10.8687,5.0,7.1196,5.84429,7.892360000000001,6.04534,7.383589999999999,6.06861,11.7182,11.3542,9.56686,9.6622,11.0474,10.068999999999999,5.0,11.8413,8.60466,9.68779,11.4535,7.994610000000001,12.2825,12.2198,5.8239,7.2321,8.792819999999999,5.2727,8.47895,9.43821,5.7893,5.0,5.687790000000001,6.0097,5.0,5.7539,11.3874,6.8171,5.0,11.6454,7.563,8.454089999999999,11.8212,7.8354,6.6,7.6073,7.4821,11.7118,10.4619,7.84775,7.7913,7.9487,8.48803,8.36662,10.1917,6.3275,7.9372,6.5289,9.4058,8.38157,8.2562,6.2643,5.3837,6.358,6.4006,8.4561,6.9401,5.0,8.294,7.6765,6.8991,6.3922,8.075,6.7881,6.5668,5.0,8.9939,6.6747,5.0,7.9079999999999995,5.8629999999999995,6.0296,7.5761,7.1442,6.1035900000000005,8.9736,6.1641,7.7022,9.1511,5.5212,5.0,5.0,5.9400900000000005,5.0,5.0,6.08805,6.8261,7.9530199999999995,10.2142,5.0,8.0146,6.0242,7.8198,5.0,7.0187,5.0,5.0,5.3922,5.0,9.8439,5.1641,5.0,5.0,1
T_UT_10,6.893860000000001,11.9008,6.079619999999999,10.9419,11.6808,11.0359,9.45628,10.4637,10.045,11.9278,6.33908,8.91505,9.8131,9.39078,10.4433,5.0,9.3994,9.47373,9.41437,11.4796,5.0,8.96381,6.2936,5.0,8.70773,5.6664,10.3627,9.66414,6.8091,11.8171,10.129,11.3256,8.005339999999999,9.60062,6.1062,6.28429,11.1466,9.0729,10.0004,5.0,9.99685,6.97395,8.190560000000001,9.98687,10.3357,5.0,11.5656,5.6081,11.058,6.912000000000001,5.9270000000000005,5.0,5.0,6.903,5.0,5.0,5.8969,9.23397,5.8411,6.35689,5.0,11.524000000000001,10.9363,7.906000000000001,10.9049,6.1271,6.3745,7.6006,10.3734,7.17306,7.09005,11.2882,7.72853,7.6611199999999995,8.79593,11.5352,10.3025,11.6131,11.4624,11.287,11.9742,11.2867,11.1448,5.1684,9.89776,6.3260000000000005,11.985,10.2106,10.7571,7.843039999999999,5.99156,7.3628,8.1226,8.3547,10.985999999999999,10.9158,5.0,9.34708,7.99418,7.917839999999999,5.7159,8.75956,9.037230000000001,12.020999999999999,7.4718,11.8065,10.4687,6.0629,7.2624,6.11186,10.6018,6.38289,7.519660000000001,6.72853,11.8314,11.3044,9.93187,10.0033,10.8334,9.23453,5.0,11.7232,9.29773,9.249360000000001,11.4117,7.6807,11.947000000000001,12.0309,5.5765,7.002000000000001,9.08026,5.1119,7.52148,10.1292,5.2229,5.0,6.991560000000001,7.2229,5.483,5.5051,11.0536,6.4222,6.1167,11.607000000000001,7.4698,9.94218,11.5524,7.7334,6.3777,7.6539600000000005,7.7034,11.2957,9.42586,7.9486,8.1559,7.6413,9.713230000000001,10.2649,10.5081,6.0924,8.4964,6.3966,10.0247,10.8077,8.4162,5.1953,5.0,6.6881,6.4698,8.1625,7.0404,5.0,8.2934,8.0002,7.097,6.1062,8.0713,6.1603,6.4911,7.2082,8.606,6.5120000000000005,5.0,8.0088,6.2252,7.6789,7.9878,7.0924,5.52585,9.1068,6.0014,7.5531,9.49854,5.05,5.0,5.0,8.62699,5.0,5.0,6.025930000000001,6.2379,7.98278,9.87534,5.0,7.4928,5.9149,7.2167,5.0,6.0113,5.0,5.0,5.2954,5.0,9.39938,5.0,5.0,5.0,1
N_LUNG_1,6.595610000000001,11.1848,5.125769999999999,10.0056,11.9934,12.0135,8.40099,9.00863,10.9982,12.3313,5.0,8.6048,10.1813,9.44897,10.7179,5.0,8.60709,9.30981,8.59561,8.74853,5.0,11.8563,5.0,5.0,9.94674,5.0,9.94403,8.6828,6.006,12.013,9.12417,9.51138,7.31122,8.784360000000001,6.1821,5.9638,7.8621,7.3716800000000005,8.71498,5.0,10.0555,8.09838,7.61393,9.44642,6.32796,5.0,10.9899,5.0,8.27713,7.1385,5.8602,5.0,5.0,6.9566,5.0,5.0,6.9851,8.6893,6.1573,6.680630000000001,5.0,9.49788,9.96959,8.3784,10.4506,6.7568,5.0,7.0471,8.679969999999999,7.08525,7.754580000000001,12.1303,6.93854,6.02146,5.081580000000001,12.4201,10.4906,12.3297,11.425999999999998,11.7275,11.8306,10.8324,10.8326,5.0,9.54968,6.6318,10.0248,9.153369999999999,10.088,7.373760000000001,5.0,5.0,5.1673,5.0,11.2107,10.5974,5.0,8.57278,7.271,8.49062,5.0,6.8156,6.32485,12.5182,7.3798,12.0537,8.66039,5.5543,7.0668,7.34951,6.23505,5.11072,5.02146,5.22176,12.0224,8.552999999999999,8.671439999999999,8.984539999999999,10.6836,9.123289999999999,5.0,11.2396,7.74764,7.87201,11.6,6.74764,12.5119,12.4573,5.0,5.1673,9.51331,5.0,6.31236,12.3527,5.0,5.0,5.0,5.5329999999999995,5.1673,5.0,7.93447,6.742999999999999,5.0,9.31622,7.8026,8.491810000000001,11.6753,7.965,6.4521,6.372269999999999,7.5795,12.5247,9.833839999999999,5.88097,7.8497,8.0147,9.21439,9.17291,8.48775,5.9136,8.2531,6.2111,9.25153,6.49046,8.8623,5.0,5.3839999999999995,6.441,5.0,8.5066,6.9296,5.0,8.8328,7.7036,7.1337,5.3486,7.2531,5.9376,6.9728,6.1577,8.2893,6.485,6.4742,8.1232,7.1163,7.2626,7.0772,5.9843,9.3185,9.0817,5.0,6.7381,9.64165,5.6196,5.0,5.0,7.4013,5.0,5.0,6.5896300000000005,5.6965,8.672930000000001,8.905489999999999,5.0,5.0,6.0518,6.6586,5.0,6.6047,5.3001,5.0,5.0,5.0,9.594669999999999,5.0,5.0,5.0,0
N_LUNG_2,5.0,11.9667,5.00815,10.9943,11.9861,11.8421,10.8431,8.96608,9.27316,12.3547,5.0,12.1007,9.64568,9.90377,8.848230000000001,5.0,10.4229,10.6537,7.814,10.4861,5.0,11.4721,5.2852,5.0,6.86141,5.0,10.765999999999998,7.88023,5.4337,11.0362,8.54312,11.8091,8.50071,8.302439999999999,5.0,6.40198,5.0,9.20589,11.6568,5.0,11.9276,9.76966,6.67167,9.55217,11.3675,5.0394,11.6246,6.1485,6.08005,6.6346,6.2677,5.0,5.0,5.7045,5.0,5.0,5.9816,10.6293,6.2677,5.965409999999999,5.0,5.0,11.5246,8.4781,10.9906,6.01865,5.0599,7.8349,10.9739,7.176410000000001,7.111000000000001,11.7876,8.8426,6.01414,6.23653,11.7671,10.2609,12.0066,11.6841,11.5613,12.2266,11.9384,11.6088,5.0,11.5337,6.2168,12.0077,8.81986,9.65662,8.119010000000001,5.35879,5.0,5.0,5.0,10.5116,11.3764,5.0,8.894060000000001,9.4238,8.3211,5.6807,8.02554,5.27526,12.1013,5.0,12.0576,5.25603,7.1401,7.6181,7.322260000000001,7.63863,8.97937,7.97055,6.3855900000000005,12.1866,11.8393,9.863010000000001,10.0613,11.5348,10.8596,5.0,12.1026,11.0421,10.0799,11.7718,9.079880000000001,12.2502,12.1437,5.313,7.3812,10.1649,5.0,7.147989999999999,11.8839,5.0,5.0,5.7373,5.4292,5.0,6.9587,5.0,7.1506,5.0,5.0,7.7891,8.57404,11.7861,7.7563,6.3121,7.321160000000001,7.3523,11.7839,10.341,7.2755,7.7924,7.2379,8.90911,6.4945699999999995,8.76951,5.4623,9.5816,6.3698,8.68473,8.182080000000001,8.6995,5.0,5.2427,5.0,5.0,8.209,6.8276,5.0,8.3501,8.0268,7.0554,6.3076,7.3301,5.0,6.4785,5.0,8.5455,6.0822,5.6386,8.6547,7.5085,6.6458,7.9151,7.5531,6.602060000000001,8.9321,6.0822,6.0171,11.5022,5.1546,5.0,5.0,5.0,5.0,5.0,6.26619,7.2235,9.646230000000001,10.3321,5.0,5.0,5.9076,5.709,5.0,6.3076,5.0,5.0,5.1137,5.0,10.6561,5.0,5.0,5.0,0
N_LUNG_3,6.2855099999999995,11.7105,5.58228,11.2944,11.8829,11.8467,9.65129,10.3345,10.8203,12.1725,5.0,9.79115,10.9708,10.4913,11.5537,5.0,10.4475,10.2922,9.11307,9.8984,5.34654,11.5897,5.0,5.0,10.7947,5.0,10.8529,9.3444,6.1936,12.0373,10.0087,10.6543,8.33475,9.46283,6.337999999999999,5.46922,9.09731,8.21712,10.0496,5.0,10.9303,8.07494,9.554839999999999,10.4189,7.176880000000001,5.0,11.4998,5.0,10.0121,6.5002,5.8999,5.0,5.0,6.7754,5.0,5.0,7.4868,9.82141,5.8645,6.3886,5.0,10.600999999999999,11.077,9.1648,11.0555,6.23106,5.0,7.1697,10.1203,7.28868,8.22258,11.9912,8.643139999999999,6.2933699999999995,5.155869999999999,12.0048,11.3108,11.9861,11.5217,11.7802,12.1603,11.5716,11.5152,5.0,10.9342,6.9924,11.8529,10.1623,10.6628,7.3929100000000005,5.0709800000000005,5.8846,5.5184,5.0,11.2934,11.5147,5.0,8.93498,8.10073,10.5465,5.6919,8.08728,8.10073,12.0425,7.8047,11.9234,10.2524,6.6078,7.2578,8.46953,7.7060699999999995,6.554069999999999,6.27452,6.55797,12.1906,10.1387,10.0648,10.342,11.6264,10.7737,5.0,11.8541,9.62185,9.37753,11.8427,7.856310000000001,12.2194,11.9645,5.0,6.6116,10.8474,5.3485,7.95437,11.9182,5.0,5.0,6.7060699999999995,6.8531,5.0,5.9691,9.64772,8.3995,5.0,10.7346,7.9803,9.45623,11.7561,7.5963,6.4522,7.06093,7.9968,12.1044,10.8222,7.15942,8.3808,7.8197,10.325,10.6776,9.21332,6.5745,9.1533,6.7338,9.86305,7.63364,8.7501,5.1619,5.8472,6.6871,5.0,8.2098,7.4159,5.3447,8.5908,8.4402,7.5031,6.5146,7.9211,6.6319,6.6035,6.9239,8.6372,6.5298,7.4077,7.9706,7.2788,7.7963,7.9913,6.5223,10.4126,9.3404,5.8593,7.3953,11.1978,5.6106,5.0,5.0,9.1582,5.0,5.0,7.081689999999999,6.9008,9.31927,10.3739,5.0,6.186,6.0452,7.9211,5.0,6.6905,5.0,5.0,5.507000000000001,5.0,10.8593,5.1422,5.0,5.0,0
N_LUNG_4,5.0,12.2156,5.0,10.937000000000001,11.8178,12.0371,11.7019,10.1209,9.27858,12.3853,5.0,11.9292,9.79288,11.3821,9.29885,5.0,10.2153,11.4204,8.111369999999999,10.9643,5.0,11.4902,5.4284,5.0,7.63387,5.0,10.3327,8.24554,5.8137,11.1898,8.46833,11.8277,10.0292,9.099860000000001,5.0,5.88694,5.0,7.54161,11.8254,5.0,10.8583,7.94297,5.95665,10.2308,11.7107,5.655,12.0308,6.5819,5.96344,6.2622,5.9292,5.0,5.0,5.5951,5.0,5.0,6.6081,9.12203,6.3373,6.2287300000000005,5.0,5.0,11.7023,9.2497,11.6912,5.983619999999999,5.1829,7.2948,10.8307,7.462789999999999,7.53342,12.1473,8.50945,5.88778,5.6098,12.0043,10.4389,12.1943,11.8253,11.8248,12.432,12.1717,11.7429,5.0,11.758,6.0428,11.9903,9.473980000000001,10.501,9.04442,5.0,5.0,5.0,5.0,10.4696,11.4223,5.0428,8.56166,8.990039999999999,8.57211,6.37,7.332260000000001,6.98831,12.2849,5.0,12.2566,5.59165,7.571000000000001,7.6737,6.53579,5.095219999999999,9.22377,8.11759,6.25365,12.4258,12.0477,10.0251,10.3921,11.3487,10.8058,5.0,12.3374,10.6748,10.6903,11.8371,10.0428,12.4192,12.2175,6.0823,7.6277,10.7007,5.5733,6.7057199999999995,11.9638,5.4274,5.0,5.37533,6.6542,5.0,7.564,5.0,7.531000000000001,5.0,5.0,7.8871,9.23354,11.8789,7.6075,6.7503,7.42077,7.7042,11.9361,10.5999,6.35772,7.8488,7.1558,8.73604,6.86981,8.936060000000001,5.6158,9.5479,6.4675,8.85934,5.184069999999999,8.8004,5.0,5.0,5.4017,5.0,8.0737,6.8311,5.2603,8.3847,7.4396,7.0616,7.0616,7.6241,5.7274,6.4208,5.0,8.2281,6.1154,5.0,8.7681,6.9542,6.577999999999999,8.3478,7.6486,6.93107,9.2322,6.6647,6.2814,11.485,5.0797,5.0,5.0,5.0,5.0,5.0555,6.64045,7.3823,9.83329,10.5743,5.0,5.6404,6.037000000000001,8.0646,5.0,6.3073,5.0,5.0,5.0797,5.0,10.6757,5.3226,5.0,5.0,0
T_LUNG_1,5.72901,9.40135,5.0,9.16573,10.5014,10.0613,6.961239999999999,7.753189999999999,10.4849,11.4848,5.0,6.30173,8.6432,7.70235,8.579260000000001,5.0,8.19102,7.833819999999999,7.729010000000001,7.18363,5.0,8.90119,5.0,5.0,7.2502699999999995,5.2115,9.46313,7.68779,5.0387,10.4735,8.43413,8.78187,6.211530000000001,6.872039999999999,5.1277,5.4667900000000005,7.5792600000000006,6.716760000000001,8.37757,5.0,9.18807,7.27135,6.51708,5.50526,5.22312,5.0,9.08785,5.0,8.56965,6.8572,5.4323,5.0,5.0,5.8794,5.0,5.0,5.1762,8.03705,5.7331,5.55195,5.0,9.89984,9.33682,7.7651,8.41405,5.8497900000000005,5.0,6.3918,8.48325,6.86349,6.47662,10.7198,7.2404399999999995,5.74937,5.119730000000001,10.931,9.05626,11.3747,9.98006,10.6239,10.4646,9.63677,9.59883,5.0,9.49248,5.9768,11.5502,7.930969999999999,7.88667,7.5441,5.00652,5.2247,7.1666,6.8533,10.0966,9.03115,5.0,9.23573,7.31959,7.93967,5.8837,6.9917300000000004,7.25135,11.2067,7.4938,10.4666,7.292680000000001,5.0,6.8897,6.744960000000001,6.63974,5.0,5.58164,6.05002,10.2591,7.2714,8.519810000000001,8.80332,9.54473,8.41001,5.0,10.4836,7.21995,7.76468,9.89241,6.19594,11.4803,11.6851,5.0,5.4417,7.436210000000001,5.0,8.11035,10.2995,6.0992,5.0,6.646839999999999,5.0,5.0,5.0,8.988,6.4579,5.0,9.6171,8.1243,8.2067,10.0883,7.9239,6.5481,6.00778,6.7399,10.8554,7.94578,5.79919,6.2112,7.9566,7.63938,6.7830699999999995,8.55052,6.1869,7.4172,6.4001,8.10338,6.678030000000001,8.1536,5.0,6.5313,6.3297,5.7952,8.3394,5.8848,5.0,8.1607,7.7039,7.0722,5.244,6.3626,5.7831,6.827000000000001,6.7167,8.9718,6.1275,5.0622,7.025,6.6867,6.627000000000001,6.6248,5.1018,7.0639,8.408,5.0,6.9184,8.68292,5.2557,5.0,5.0,5.152830000000001,5.0,5.0,6.0147,5.7503,7.667089999999999,8.46847,5.0,6.0008,5.9294,5.6516,5.0,6.313,5.2499,5.0,5.0,5.0,8.64942,5.0,5.0,5.0,1
T_LUNG_2,5.34721,11.1932,5.54176,9.80872,11.3054,10.9214,7.75397,9.271939999999999,11.2274,11.648,5.0,6.89964,9.35891,8.12153,9.50864,5.0,9.38543,9.09833,8.20098,8.03509,5.0,10.0331,5.0,5.0,8.344669999999999,5.0,9.9642,8.322230000000001,5.0,10.9427,8.78008,10.753,8.05777,7.637289999999999,5.0,5.32158,6.00482,7.52502,9.27961,5.0,10.3608,8.64144,9.02083,5.5725,5.81217,5.0,9.64377,5.0,7.887460000000001,6.7843,5.0983,5.0,5.0,5.5373,5.0,5.0,5.3624,8.9739,5.6487,5.97882,5.0,9.619,10.1526,8.14,9.27895,6.20309,5.0,6.6005,10.1932,7.104710000000001,6.6963,11.1764,7.1779399999999995,5.8632800000000005,5.6060300000000005,10.874,9.97212,11.8075,10.960999999999999,11.1982,11.2663,10.673,10.6331,5.0,10.4121,6.4361,11.767000000000001,8.59079,8.708960000000001,7.22383,5.0,5.0,6.5576,6.1215,10.4115,9.774510000000001,5.0,8.34689,7.5109,10.3118,5.2765,7.81162,6.98154,11.9219,6.0243,11.0955,7.28735,5.0,6.5213,7.28465,7.26008,5.0,5.19244,5.29274,11.3444,8.16403,8.885760000000001,9.18702,9.67089,8.5384,5.0,10.8191,7.758039999999999,8.67683,10.1222,6.37386,11.5583,11.8496,5.4263,5.2153,7.862369999999999,5.0,6.3990800000000005,10.9316,5.0,5.0,6.852360000000001,5.0,5.4651,5.0,8.70744,7.2153,5.0,9.57992,7.6387,8.67757,11.0268,7.5181,5.9411,6.00451,7.4064,10.6363,8.09925,5.87124,6.0527,7.4114,7.929130000000001,6.77885,8.9218,5.4598,8.0962,6.351,8.74847,7.394019999999999,8.415,5.0,5.0,5.7165,5.0,8.0854,6.3638,5.0,8.2081,7.6658,7.0729999999999995,5.9411,6.7499,5.2827,6.5227,5.0,7.6709,5.8387,6.0558,7.9914,7.0652,7.5272,6.7244,5.1532,6.57855,8.8053,5.0,6.5181,9.83751,5.0,5.0,5.0,5.0,5.0,5.0,5.96815,6.0558,8.206710000000001,8.92569,5.0,5.4358,5.4064,5.2719,5.0,6.0045,5.0,5.0,5.0,5.0,8.78266,5.0,5.0,5.0,1
T_LUNG_3,5.0,10.1869,5.0,8.439919999999999,10.6636,9.41724,7.98885,8.241589999999999,10.1963,11.5788,5.0,5.74784,8.09688,6.68072,7.32327,5.0,7.88638,8.22428,7.70295,7.8967,5.0,7.39055,5.0,5.0,6.37956,5.0,8.97734,7.737830000000001,5.0,9.5722,7.213989999999999,9.29818,7.066339999999999,6.90695,5.0,5.57863,11.7771,7.38507,8.4408,5.0,9.474789999999999,7.48252,7.4087,5.28841,5.76485,5.0,8.88444,5.0,8.05025,6.7335,5.0,5.0,5.0,6.1047,5.0,5.0,5.0,7.4159,5.5329999999999995,5.61034,5.0,9.59853,9.3615,7.2527,8.27462,5.3942,5.0,5.5657,8.92515,7.28786,5.9028599999999996,9.811160000000001,6.98003,5.5380199999999995,6.31393,9.687000000000001,8.62629,10.9592,10.4232,9.79238,10.6864,9.94773,9.746739999999999,5.0,9.23322,5.9999,10.9057,7.93422,8.092030000000001,6.42481,5.0,5.0,7.228,6.598,9.21311,8.58159,5.0,8.24056,6.76139,7.941960000000001,6.0816,6.69885,6.19381,11.6,7.0317,10.6315,6.7987899999999994,5.0,6.598,6.746739999999999,6.47544,5.0,5.16765,5.20242,10.0737,8.05447,8.09782,8.35023,8.46026,7.40256,5.0,9.92384,6.51746,7.81292,8.42297,5.74674,11.2123,11.8364,5.0,5.4683,6.10931,5.0,5.3258,8.980030000000001,5.211,5.0,5.1851400000000005,5.0,5.7874,5.0,8.67429,5.9394,5.0,9.32499,8.8979,8.57205,10.5366,8.7709,7.8081,7.61567,8.2283,9.86716,8.65703,7.7141399999999996,7.6056,8.4641,8.3414,8.13383,8.62065,8.2323,8.5544,7.0623,8.8638,8.1993,8.3866,7.2696,7.8545,7.9304,7.3534,8.7141,7.1993,7.0207,8.5461,8.1832,7.8116,7.2205,7.145,7.2696,8.1042,8.6147,8.5111,7.6276,7.8477,8.5669,8.3072,8.3843,7.5377,7.3366,7.623639999999999,8.6859,7.6473,7.97,9.737739999999999,7.1642,7.2283,7.0505,7.06525,7.3819,6.0267,7.49268,7.8237,8.63156,8.62364,7.4949,7.8133,7.4597,7.3959,7.0827,7.6316,7.1085,7.117000000000001,6.888,6.984,8.477360000000001,6.8545,7.7958,6.94636,1
